"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2699","You no when you getting #old (dont look it) but yr #mates are in #bed after #drinking #omg #sad",FALSE,0,NA,2016-02-20 11:26:07,FALSE,NA,"701004904312152064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","generalguts",0,FALSE,FALSE,NA,NA
"2700","Starting a new chapter in my life today!  Sad and Glad all rolled into one! #sad",FALSE,0,NA,2016-02-20 11:25:38,FALSE,NA,"701004782333521920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MartiniMargie",0,FALSE,FALSE,NA,NA
"2701","New #quote : Life is never like you wished #window #kitchen #me #iphone #sad #quote #tgis #hashtag by yedra.r_ https://t.co/2LLijKz5wQ",FALSE,0,NA,2016-02-20 11:25:19,FALSE,NA,"701004702981431296",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","QuotenInstagram",0,FALSE,FALSE,NA,NA
"2702","New #quote : Haters gonna hate _ _{ #quote #quotes #love #life #lovequotes #lifequotes #sad #sadness #sadquotes #b… https://t.co/YPo9ldMDH6",FALSE,0,NA,2016-02-20 11:25:19,FALSE,NA,"701004699705679872",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","QuotenInstagram",0,FALSE,FALSE,NA,NA
"2703","RT @iGael1: Seamus Heaney 'While others were away at Mass' - voted Ireland's favourite poem! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5>
#Beautiful 
#Sad http://t.co/WFMC0NGRNv",FALSE,0,NA,2016-02-20 11:24:24,FALSE,NA,"701004469937512448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","allovus",6,TRUE,FALSE,NA,NA
"2704","Staying in the EU just for the financial benefits it brings is like A Woman staying in an abusive relationship just for the money #sad",FALSE,0,NA,2016-02-20 11:24:15,FALSE,NA,"701004431928729600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moodvik",0,FALSE,FALSE,NA,NA
"2705","Sometimes... Apex predator show more mercy than humans... #sad  https://t.co/6HoYPtbLb8",FALSE,1,NA,2016-02-20 11:22:37,FALSE,NA,"701004022266859520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrsaivera",0,FALSE,FALSE,NA,NA
"2706","RT @punjabpcc: Today in the presence of PPCC Chief  @capt_amarinder Singer &amp; former #SAD  leader Hans Raj Hans joined Congress. https://t.c…",FALSE,0,NA,2016-02-20 11:22:22,FALSE,NA,"701003957129195520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ckpghoshkunal",49,TRUE,FALSE,NA,NA
"2707","RT @punjabpcc: Today in the presence of PPCC Chief  @capt_amarinder Singer &amp; former #SAD  leader Hans Raj Hans joined Congress. https://t.c…",FALSE,0,NA,2016-02-20 11:20:10,FALSE,NA,"701003404529643521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","0ldmonk",49,TRUE,FALSE,NA,NA
"2708","Why put something like that would never do that to you #sad",FALSE,1,NA,2016-02-20 11:20:03,FALSE,NA,"701003377971490816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Katie_Rowlands",0,FALSE,FALSE,NA,NA
"2709","Now playing  :  Kevin Kern - "" Imagination's Key"" on

https://t.co/8LVDOL0B1j

#melancholy #sad #melancholymusic",FALSE,0,NA,2016-02-20 11:19:38,FALSE,NA,"701003269884268544",NA,"<a href=""http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>","SadPianoMusic",0,FALSE,FALSE,NA,NA
"2710","RT @mnamanya: I think the government should introduce a Ministry in Charge of Kizza Besigye. I suspect the govt spend more on him than in s…",FALSE,0,NA,2016-02-20 11:19:04,FALSE,NA,"701003130343968768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ventingexpat",232,TRUE,FALSE,NA,NA
"2711","RT @punjabpcc: Today in the presence of PPCC Chief  @capt_amarinder Singer &amp; former #SAD  leader Hans Raj Hans joined Congress. https://t.c…",FALSE,0,NA,2016-02-20 11:18:04,FALSE,NA,"701002878207422464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ak07Khan",49,TRUE,FALSE,NA,NA
"2712","No al 2 girls 1 cup #No #Sad #Triste #2girls1cup https://t.co/oaXQBR5joc",FALSE,0,NA,2016-02-20 11:17:37,FALSE,NA,"701002764499947520",NA,"<a href=""https://vine.co"" rel=""nofollow"">Vine for Android</a>","FertaOfficial",0,FALSE,FALSE,NA,NA
"2713","RT @punjabpcc: Today in the presence of PPCC Chief  @capt_amarinder Singer &amp; former #SAD  leader Hans Raj Hans joined Congress. https://t.c…",FALSE,0,NA,2016-02-20 11:17:27,FALSE,NA,"701002719637557250",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GIRISH6768",49,TRUE,FALSE,NA,NA
"2714","RT @punjabpcc: Today in the presence of PPCC Chief  @capt_amarinder Singer &amp; former #SAD  leader Hans Raj Hans joined Congress. https://t.c…",FALSE,0,NA,2016-02-20 11:16:55,FALSE,NA,"701002587034681344",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","CongressFans",49,TRUE,FALSE,NA,NA
"2715","RT @mitchellvii: Sean Hannity: ""Ted Cruz is not a liar and I blame CNN for the Carson thing in Iowa...""

Sean, you are now a liar just as C…",FALSE,0,NA,2016-02-20 11:15:31,FALSE,NA,"701002235518525441",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","republic2016",94,TRUE,FALSE,NA,NA
"2716","Helping Little People Manage BIG #Emotions https://t.co/3XHjmNGvDE #feelings #disappointment #sad https://t.co/MycAHzS7Ps",FALSE,0,NA,2016-02-20 11:15:03,FALSE,NA,"701002117180497920",NA,"<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","Kidlutions",0,FALSE,FALSE,NA,NA
"2717","So, I have the chance to go to London for the Muse concert, buuuuut tickets are sold out on the days I can go. #sad #fangirlproblems",FALSE,1,NA,2016-02-20 11:14:03,FALSE,NA,"701001864544968706",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","real_angel96",0,FALSE,FALSE,NA,NA
"2718","imasyzreenna: Done with whole series of 90210! #sad <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2016-02-20 11:13:55,FALSE,NA,"701001834333339648",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","CaliforniaFash",0,FALSE,FALSE,NA,NA
"2719","RT @mitchellvii: Sean Hannity: ""Ted Cruz is not a liar and I blame CNN for the Carson thing in Iowa...""

Sean, you are now a liar just as C…",FALSE,0,NA,2016-02-20 11:13:20,FALSE,NA,"701001687067045888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SJP4USA",94,TRUE,FALSE,NA,NA
"2720","RT @mitchellvii: Sean Hannity: ""Ted Cruz is not a liar and I blame CNN for the Carson thing in Iowa...""

Sean, you are now a liar just as C…",FALSE,0,NA,2016-02-20 11:12:25,FALSE,NA,"701001453335351297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RainforthRegina",94,TRUE,FALSE,NA,NA
"2721","When you go away <ed><U+00A0><U+00BD><ed><U+00B8><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+00B0><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>
#stich #bleu #blue #sad https://t.co/tLjQ7wrQap",FALSE,0,NA,2016-02-20 11:11:09,FALSE,NA,"701001135138725888",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Viole_SotoR",0,FALSE,FALSE,NA,NA
"2722","RT @mitchellvii: Sean Hannity: ""Ted Cruz is not a liar and I blame CNN for the Carson thing in Iowa...""

Sean, you are now a liar just as C…",FALSE,0,NA,2016-02-20 11:09:20,FALSE,NA,"701000677263151106",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Keeping__Real",94,TRUE,FALSE,NA,NA
"2723","Feeling #anxious #restless #sad  fr no reason <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,0,NA,2016-02-20 11:08:12,FALSE,NA,"701000393388638208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zohra_zp",0,FALSE,FALSE,NA,NA
"2724","@GeorgeRacketDon @keithracketlon can you guys Periscope any of the matches for a poor guy missing out on the action due to nightshift? #sad",FALSE,1,"GeorgeRacketDon",2016-02-20 11:06:46,FALSE,"700983157185716224","701000031302721537","3350953181","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lukebarnes0511",2,FALSE,FALSE,NA,NA
"2725","RT @punjabpcc: Today in the presence of PPCC Chief  @capt_amarinder Singer &amp; former #SAD  leader Hans Raj Hans joined Congress. https://t.c…",FALSE,0,NA,2016-02-20 11:05:26,FALSE,NA,"700999696936898560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smmsss94_k",49,TRUE,FALSE,NA,NA
"2726","Former PSV player Rene van der Gijp says. I remember Cantona, Giggs, Scholes at @manutd Now it's like watching nothing. #sad #MUFC #LVGOUT",FALSE,0,NA,2016-02-20 11:03:35,FALSE,NA,"700999234074574849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manutdjunk",1,FALSE,FALSE,NA,NA
"2727","Done with whole series of 90210! #sad <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2016-02-20 11:00:16,FALSE,NA,"700998398342660096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imasyzreenna",0,FALSE,FALSE,NA,NA
"2728","So gutted I didn't go to clash of the queens last night in #Perth @RuPaul showed up unexpectedly #ForeverRegret #sad",FALSE,0,NA,2016-02-20 10:58:41,FALSE,NA,"700998000743546880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cranialnonsense",0,FALSE,FALSE,NA,NA
"2729","@DelphineUnicorn the sad thing is though is that the holiday goes to fast back Monday to school with exams as well i am #sad",FALSE,1,"DelphineUnicorn",2016-02-20 10:58:19,FALSE,"700988322664030208","700997908234108929","3324722043","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rycool151",0,FALSE,FALSE,NA,NA
"2730","I swear it's horrible that I prefer the front office bathroom for 1 reason because it actually has TP unlike the other one. #sad",FALSE,0,NA,2016-02-20 10:57:56,FALSE,NA,"700997809219178496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Flame_Otter",0,FALSE,FALSE,NA,NA
"2731","@Sharon_T61 @westbrookdanni steph is desperate for work love. As u can tell from the 'set up pap pics' of her and him looking at rings. #sad",FALSE,1,"Sharon_T61",2016-02-20 10:57:06,FALSE,"700993873531826176","700997601622106116","696728019487105024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidO30191084",0,FALSE,FALSE,NA,NA
"2732","RT @mitchellvii: Sean Hannity: ""Ted Cruz is not a liar and I blame CNN for the Carson thing in Iowa...""

Sean, you are now a liar just as C…",FALSE,0,NA,2016-02-20 10:55:47,FALSE,NA,"700997267738722304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1776infowarrior",94,TRUE,FALSE,NA,NA
"2733","RT @mitchellvii: Sean Hannity: ""Ted Cruz is not a liar and I blame CNN for the Carson thing in Iowa...""

Sean, you are now a liar just as C…",FALSE,0,NA,2016-02-20 10:52:29,FALSE,NA,"700996439145582592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmaer1966",94,TRUE,FALSE,NA,NA
"2734","The posts of most of my friends in the Philippines right now contain them, being on a mountain or any body of water. HOW I ENVY THEM. #Sad",FALSE,0,NA,2016-02-20 10:50:46,FALSE,NA,"700996007312535552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sakuraashley",0,FALSE,FALSE,NA,NA
"2735","RT @Meera_Shakhbout: Nailed it! #Lebanon #sad  https://t.co/5qVSwgAXUv",FALSE,0,NA,2016-02-20 10:50:08,FALSE,NA,"700995846238838784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aziz_1973",1,TRUE,FALSE,NA,NA
"2736","@Meenatishaq1 #Sad Face #Hungry",FALSE,0,"Meenatishaq1",2016-02-20 10:49:53,FALSE,"700995087686377472","700995782229549056","1013710591","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vashosr",1,FALSE,FALSE,NA,NA
"2737","1 more failure feather added in my cap
#Sad #NotLoseHope Still #HopeFul4Better
INSHA ALLAH i will achieve what i want with the help of ALLAH",FALSE,0,NA,2016-02-20 10:47:55,FALSE,NA,"700995291391127552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YasirAbdulRahim",0,FALSE,FALSE,NA,NA
"2738","That moment kuzonetha n u about to live class uphume endlin kunganethi ei le mvula thou•••#Sad for days",FALSE,0,NA,2016-02-20 10:46:19,FALSE,NA,"700994886586257409",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","luthando_wam_79",0,FALSE,FALSE,"30.84096","-30"
"2739","RT @mitchellvii: Sean Hannity: ""Ted Cruz is not a liar and I blame CNN for the Carson thing in Iowa...""

Sean, you are now a liar just as C…",FALSE,0,NA,2016-02-20 10:46:08,FALSE,NA,"700994839194771456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trumpateer",94,TRUE,FALSE,NA,NA
